지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),적설(cm),지면온도(°C),년,월,일,시
서울,2022-01-12 05:00,-11.1,0.0,2.3,59,1012.9,0.2,-8.0,2022,01,12,05
서울,2022-01-12 06:00,-11.0,0.0,2.7,58,1013.0,0.2,-8.0,2022,01,12,06
서울,2022-01-12 07:00,-11.2,0.0,1.5,59,1012.9,0.2,-8.1,2022,01,12,07
서울,2022-01-12 08:00,-11.2,0.0,1.8,59,1013.2,0.2,-8.0,2022,01,12,08
서울,2022-01-12 09:00,-10.2,0.0,3.1,54,1013.4,0.2,-7.2,2022,01,12,09
서울,2022-01-12 10:00,-8.8,0.0,3.1,48,1013.4,0.2,-3.4,2022,01,12,10
서울,2022-01-12 11:00,-7.3,0.0,2.5,46,1013.1,0.2,-0.4,2022,01,12,11
서울,2022-01-12 12:00,-6.6,0.0,2.9,42,1012.2,0.2,3.0,2022,01,12,12
서울,2022-01-12 13:00,-5.5,0.0,3.0,42,1011.4,0.1,5.6,2022,01,12,13
서울,2022-01-12 14:00,-3.9,0.0,3.6,36,1011.0,0.0,5.5,2022,01,12,14
서울,2022-01-12 15:00,-4.1,0.0,3.0,35,1010.8,0.0,2.7,2022,01,12,15
서울,2022-01-12 16:00,-4.0,0.0,3.5,35,1010.9,0.0,-0.2,2022,01,12,16
서울,2022-01-12 17:00,-4.6,0.0,2.0,39,1010.9,0.0,-0.8,2022,01,12,17
서울,2022-01-12 18:00,-5.1,0.0,3.1,41,1011.2,0.0,-2.3,2022,01,12,18
서울,2022-01-12 19:00,-5.5,0.0,2.9,47,1011.8,0.0,-3.4,2022,01,12,19
서울,2022-01-12 20:00,-5.8,0.0,3.2,44,1011.4,0.0,-4.1,2022,01,12,20
서울,2022-01-12 21:00,-5.9,0.0,2.7,43,1011.2,0.0,-4.1,2022,01,12,21
서울,2022-01-12 22:00,-6.1,0.0,2.6,44,1010.9,0.0,-4.8,2022,01,12,22
서울,2022-01-12 23:00,-6.5,0.0,2.2,46,1010.7,0.0,-5.4,2022,01,12,23
서울,2022-01-13 00:00,-7.1,0.0,2.1,46,1010.3,0.0,-5.9,2022,01,13,00
서울,2022-01-13 01:00,-7.2,0.0,0.8,46,1009.9,0.0,-5.1,2022,01,13,01
서울,2022-01-13 02:00,-7.3,0.0,0.7,46,1009.5,0.0,-5.3,2022,01,13,02
서울,2022-01-13 03:00,-7.0,0.0,1.6,44,1009.3,0.0,-5.2,2022,01,13,03
서울,2022-01-13 04:00,-7.2,0.0,1.3,44,1008.5,0.0,-5.7,2022,01,13,04
서울,2022-01-13 05:00,-7.4,0.0,1.3,48,1008.3,0.0,-5.8,2022,01,13,05
서울,2022-01-13 06:00,-7.2,0.0,1.1,52,1008.6,0.0,-5.3,2022,01,13,06
서울,2022-01-13 07:00,-6.9,0.0,2.4,53,1009.3,0.0,-6.1,2022,01,13,07
서울,2022-01-13 08:00,-7.2,0.0,4.2,52,1009.7,0.0,-6.5,2022,01,13,08
서울,2022-01-13 09:00,-6.9,0.0,3.6,49,1010.4,0.0,-5.8,2022,01,13,09
서울,2022-01-13 10:00,-5.8,0.0,4.4,47,1010.6,0.0,-2.6,2022,01,13,10
서울,2022-01-13 11:00,-5.0,0.0,5.6,45,1010.9,0.0,-0.1,2022,01,13,11
서울,2022-01-13 12:00,-4.4,0.0,5.2,40,1010.5,0.0,3.2,2022,01,13,12
서울,2022-01-13 13:00,-4.1,0.0,4.9,35,1010.1,0.0,5.6,2022,01,13,13
서울,2022-01-13 14:00,-3.8,0.0,4.4,34,1009.9,0.0,5.6,2022,01,13,14
서울,2022-01-13 15:00,-3.3,0.0,4.3,33,1009.8,0.0,2.7,2022,01,13,15
서울,2022-01-13 16:00,-3.8,0.0,4.2,35,1010.6,0.0,-0.5,2022,01,13,16
서울,2022-01-13 17:00,-4.9,0.0,5.5,40,1011.1,0.0,-1.5,2022,01,13,17
서울,2022-01-13 18:00,-6.1,0.0,4.5,45,1011.9,0.0,-3.3,2022,01,13,18
서울,2022-01-13 19:00,-6.8,0.0,4.6,47,1012.9,0.0,-4.5,2022,01,13,19
서울,2022-01-13 20:00,-7.4,0.0,3.3,49,1013.4,0.0,-5.3,2022,01,13,20
서울,2022-01-13 21:00,-7.7,0.0,2.7,50,1013.8,0.0,-6.0,2022,01,13,21
서울,2022-01-13 22:00,-8.1,0.0,1.7,50,1014.3,0.0,-6.5,2022,01,13,22
서울,2022-01-13 23:00,-8.5,0.0,1.8,51,1014.3,0.0,-7.0,2022,01,13,23
서울,2022-01-14 00:00,-8.9,0.0,1.1,53,1014.4,0.0,-7.4,2022,01,14,00
서울,2022-01-14 01:00,-9.5,0.0,1.0,53,1014.4,0.0,-7.8,2022,01,14,01
서울,2022-01-14 02:00,-9.5,0.0,0.4,53,1014.6,0.0,-7.9,2022,01,14,02
서울,2022-01-14 03:00,-9.7,0.0,0.7,53,1014.9,0.0,-8.2,2022,01,14,03
서울,2022-01-14 04:00,-9.7,0.0,1.3,53,1014.9,0.0,-8.4,2022,01,14,04
서울,2022-01-14 05:00,-9.4,0.0,2.1,52,1014.8,0.0,-8.4,2022,01,14,05
서울,2022-01-14 06:00,-9.5,0.0,2.8,53,1015.0,0.0,-8.4,2022,01,14,06
서울,2022-01-14 07:00,-9.7,0.0,2.1,53,1015.5,0.0,-8.4,2022,01,14,07
서울,2022-01-14 08:00,-10.0,0.0,1.5,56,1016.1,0.0,-8.4,2022,01,14,08
서울,2022-01-14 09:00,-9.1,0.0,2.2,53,1016.3,0.0,-7.3,2022,01,14,09
서울,2022-01-14 10:00,-7.2,0.0,1.4,45,1016.7,0.0,-2.8,2022,01,14,10
서울,2022-01-14 11:00,-4.1,0.0,1.3,39,1016.9,0.0,1.3,2022,01,14,11
서울,2022-01-14 12:00,-2.3,0.0,1.5,33,1015.7,0.0,5.8,2022,01,14,12
서울,2022-01-14 13:00,-0.1,0.0,2.1,31,1015.1,0.0,8.5,2022,01,14,13
서울,2022-01-14 14:00,0.3,0.0,2.9,29,1014.6,0.0,8.3,2022,01,14,14
서울,2022-01-14 15:00,0.5,0.0,2.7,26,1014.2,0.0,5.2,2022,01,14,15
서울,2022-01-14 16:00,1.2,0.0,1.8,26,1013.5,0.0,0.4,2022,01,14,16
서울,2022-01-14 17:00,0.1,0.0,2.2,28,1013.5,0.0,-0.9,2022,01,14,17
서울,2022-01-14 18:00,-1.5,0.0,1.8,31,1013.2,0.0,-2.1,2022,01,14,18
서울,2022-01-14 19:00,-2.7,0.0,1.7,33,1014.0,0.0,-2.9,2022,01,14,19
서울,2022-01-14 20:00,-3.1,0.0,2.0,38,1014.2,0.0,-3.6,2022,01,14,20
서울,2022-01-14 21:00,-3.1,0.0,2.4,42,1014.4,0.0,-3.8,2022,01,14,21
서울,2022-01-14 22:00,-3.5,0.0,2.0,41,1014.7,0.0,-4.1,2022,01,14,22
서울,2022-01-14 23:00,-3.9,0.0,1.4,42,1014.9,0.0,-4.5,2022,01,14,23
서울,2022-01-15 00:00,-3.9,0.0,0.5,43,1014.8,0.0,-4.5,2022,01,15,00
서울,2022-01-15 01:00,-4.2,0.0,1.8,46,1014.3,0.0,-4.5,2022,01,15,01
서울,2022-01-15 02:00,-4.5,0.0,2.2,47,1014.1,0.0,-4.7,2022,01,15,02
서울,2022-01-15 03:00,-4.8,0.0,2.0,47,1014.1,0.0,-5.2,2022,01,15,03
서울,2022-01-15 04:00,-5.2,0.0,2.2,49,1013.6,0.0,-5.7,2022,01,15,04
서울,2022-01-15 05:00,-5.2,0.0,2.4,52,1013.1,0.0,-5.0,2022,01,15,05
서울,2022-01-15 06:00,-5.0,0.0,2.2,54,1013.0,0.0,-4.5,2022,01,15,06
서울,2022-01-15 07:00,-4.6,0.0,2.8,53,1012.9,0.0,-4.1,2022,01,15,07
서울,2022-01-15 08:00,-4.4,0.0,2.5,48,1013.0,0.0,-3.9,2022,01,15,08
서울,2022-01-15 09:00,-3.8,0.0,2.3,46,1013.0,0.0,-3.2,2022,01,15,09
서울,2022-01-15 10:00,-2.3,0.0,1.9,44,1013.1,0.0,-1.2,2022,01,15,10
서울,2022-01-15 11:00,-0.7,0.0,3.1,43,1012.8,0.0,2.1,2022,01,15,11
서울,2022-01-15 12:00,0.4,0.0,2.3,41,1012.2,0.0,1.7,2022,01,15,12
서울,2022-01-15 13:00,0.7,0.0,1.7,43,1011.6,0.0,1.8,2022,01,15,13
서울,2022-01-15 14:00,0.9,0.0,1.9,43,1011.0,0.0,0.8,2022,01,15,14
서울,2022-01-15 15:00,1.3,0.0,2.2,43,1010.5,0.0,1.1,2022,01,15,15
서울,2022-01-15 16:00,1.8,0.0,2.2,43,1010.4,0.0,1.0,2022,01,15,16
서울,2022-01-15 17:00,1.6,0.0,1.6,44,1010.7,0.0,0.1,2022,01,15,17
서울,2022-01-15 18:00,1.4,0.0,1.7,48,1010.7,0.0,-0.3,2022,01,15,18
서울,2022-01-15 19:00,1.3,0.0,2.5,49,1010.8,0.0,-0.2,2022,01,15,19
서울,2022-01-15 20:00,1.3,0.0,1.6,51,1010.7,0.0,-0.3,2022,01,15,20
서울,2022-01-15 21:00,1.3,0.0,1.1,51,1011.0,0.0,-0.3,2022,01,15,21
서울,2022-01-15 22:00,1.4,0.0,0.8,53,1010.9,0.0,-0.4,2022,01,15,22
서울,2022-01-15 23:00,1.3,0.0,0.3,53,1010.7,0.0,-1.0,2022,01,15,23
서울,2022-01-16 00:00,1.3,0.0,1.3,56,1010.5,0.0,-0.8,2022,01,16,00
서울,2022-01-16 01:00,1.5,0.0,1.7,68,1011.1,0.0,-0.8,2022,01,16,01
서울,2022-01-16 02:00,2.3,0.0,2.1,73,1010.5,0.0,-0.4,2022,01,16,02
서울,2022-01-16 03:00,2.4,0.0,1.9,74,1010.6,0.0,-0.4,2022,01,16,03
서울,2022-01-16 04:00,2.4,0.0,2.8,78,1010.5,0.0,-0.5,2022,01,16,04
서울,2022-01-16 05:00,1.5,0.0,3.4,79,1010.7,0.0,-0.4,2022,01,16,05
서울,2022-01-16 06:00,0.1,0.0,4.0,76,1011.3,0.0,-1.7,2022,01,16,06
서울,2022-01-16 07:00,-1.0,0.0,3.1,78,1012.1,0.0,-2.6,2022,01,16,07
서울,2022-01-16 08:00,-2.5,0.0,3.5,75,1012.9,0.0,-3.2,2022,01,16,08
서울,2022-01-16 09:00,-3.4,0.0,4.6,70,1013.6,0.0,-2.8,2022,01,16,09
서울,2022-01-16 10:00,-3.1,0.0,4.2,61,1014.5,0.0,-0.7,2022,01,16,10
서울,2022-01-16 11:00,-3.1,0.0,4.5,53,1015.2,0.0,3.1,2022,01,16,11
서울,2022-01-16 12:00,-1.5,0.0,3.9,46,1014.9,0.0,7.6,2022,01,16,12
서울,2022-01-16 13:00,-0.4,0.0,3.4,35,1014.5,0.0,10.5,2022,01,16,13
서울,2022-01-16 14:00,0.1,0.0,4.0,31,1014.7,0.0,9.4,2022,01,16,14
서울,2022-01-16 15:00,0.5,0.0,4.3,36,1014.4,0.0,6.1,2022,01,16,15
서울,2022-01-16 16:00,-0.1,0.0,4.0,38,1014.6,0.0,0.4,2022,01,16,16
서울,2022-01-16 17:00,-1.1,0.0,3.5,39,1014.6,0.0,-1.2,2022,01,16,17
서울,2022-01-16 18:00,-2.4,0.0,2.8,43,1015.1,0.0,-2.3,2022,01,16,18
서울,2022-01-16 19:00,-3.1,0.0,3.0,41,1015.6,0.0,-2.8,2022,01,16,19
서울,2022-01-16 20:00,-3.9,0.0,3.2,33,1016.1,0.0,-3.4,2022,01,16,20
서울,2022-01-16 21:00,-4.4,0.0,2.9,36,1016.3,0.0,-4.0,2022,01,16,21
서울,2022-01-16 22:00,-5.3,0.0,4.3,42,1017.1,0.0,-4.4,2022,01,16,22
서울,2022-01-16 23:00,-6.4,0.0,3.5,50,1017.1,0.0,-5.0,2022,01,16,23
서울,2022-01-17 00:00,-7.2,0.0,2.6,55,1017.3,0.0,-5.6,2022,01,17,00
서울,2022-01-17 01:00,-7.9,0.0,2.3,58,1017.5,0.0,-6.1,2022,01,17,01
서울,2022-01-17 02:00,-8.6,0.0,1.1,59,1017.2,0.0,-6.8,2022,01,17,02
서울,2022-01-17 03:00,-8.5,0.0,1.7,59,1017.4,0.0,-7.0,2022,01,17,03
서울,2022-01-17 04:00,-8.9,0.0,1.3,60,1017.2,0.0,-7.4,2022,01,17,04
서울,2022-01-17 05:00,-9.1,0.0,1.2,60,1016.9,0.0,-7.7,2022,01,17,05
서울,2022-01-17 06:00,-9.1,0.0,0.9,60,1016.5,0.0,-8.0,2022,01,17,06
서울,2022-01-17 07:00,-9.2,0.0,1.6,59,1016.8,0.0,-8.3,2022,01,17,07
서울,2022-01-17 08:00,-8.6,0.0,0.5,60,1017.2,0.0,-8.2,2022,01,17,08
서울,2022-01-17 09:00,-7.9,0.0,1.5,57,1017.3,0.0,-6.6,2022,01,17,09
서울,2022-01-17 10:00,-5.4,0.0,2.2,51,1018.1,0.0,-1.7,2022,01,17,10
서울,2022-01-17 11:00,-3.3,0.0,2.6,43,1017.4,0.0,3.2,2022,01,17,11
서울,2022-01-17 12:00,-1.7,0.0,2.6,38,1016.2,0.0,6.9,2022,01,17,12
서울,2022-01-17 13:00,-0.2,0.0,2.0,42,1014.7,0.0,6.1,2022,01,17,13
서울,2022-01-17 14:00,-1.0,0.0,3.4,54,1014.4,0.0,3.1,2022,01,17,14
서울,2022-01-17 15:00,-2.2,0.0,4.0,75,1014.5,0.1,0.8,2022,01,17,15
서울,2022-01-17 16:00,-2.2,0.0,3.2,76,1014.0,0.3,0.3,2022,01,17,16
서울,2022-01-17 17:00,-2.5,0.0,3.8,78,1014.1,0.3,-0.9,2022,01,17,17
서울,2022-01-17 18:00,-3.3,0.5,3.4,83,1014.7,0.8,-1.0,2022,01,17,18
서울,2022-01-17 19:00,-4.1,0.0,3.8,67,1015.9,0.8,-2.0,2022,01,17,19
서울,2022-01-17 20:00,-5.2,0.0,3.8,53,1017.1,0.8,-3.1,2022,01,17,20
서울,2022-01-17 21:00,-5.8,0.0,3.1,51,1017.7,0.7,-4.1,2022,01,17,21
서울,2022-01-17 22:00,-6.5,0.0,2.8,52,1018.2,0.7,-4.8,2022,01,17,22
서울,2022-01-17 23:00,-7.2,0.0,1.3,53,1018.2,0.6,-5.5,2022,01,17,23
서울,2022-01-18 00:00,-7.7,0.0,2.2,56,1017.9,0.5,-5.9,2022,01,18,00
서울,2022-01-18 01:00,-7.6,0.0,2.3,56,1017.8,0.5,-6.2,2022,01,18,01
서울,2022-01-18 02:00,-7.9,0.0,2.0,56,1017.8,0.5,-6.5,2022,01,18,02
서울,2022-01-18 03:00,-8.4,0.0,1.7,58,1018.1,0.5,-6.9,2022,01,18,03
서울,2022-01-18 04:00,-8.9,0.0,1.3,58,1018.0,0.5,-7.3,2022,01,18,04
서울,2022-01-18 05:00,-9.1,0.0,1.5,60,1018.0,0.5,-7.5,2022,01,18,05
서울,2022-01-18 06:00,-9.6,0.0,1.9,62,1018.1,0.5,-7.7,2022,01,18,06
서울,2022-01-18 07:00,-9.4,0.0,2.1,59,1018.5,0.5,-7.6,2022,01,18,07
서울,2022-01-18 08:00,-9.6,0.0,2.4,61,1018.7,0.4,-7.7,2022,01,18,08
서울,2022-01-18 09:00,-8.8,0.0,3.2,56,1019.2,0.4,-6.7,2022,01,18,09
서울,2022-01-18 10:00,-7.5,0.0,3.0,51,1019.4,0.4,-2.9,2022,01,18,10
서울,2022-01-18 11:00,-5.6,0.0,2.9,44,1019.3,0.3,1.7,2022,01,18,11
서울,2022-01-18 12:00,-3.7,0.0,2.4,37,1018.6,0.0,6.4,2022,01,18,12
서울,2022-01-18 13:00,-3.0,0.0,2.8,32,1017.6,0.0,9.0,2022,01,18,13
서울,2022-01-18 14:00,-1.8,0.0,3.2,29,1016.8,0.0,8.9,2022,01,18,14
서울,2022-01-18 15:00,-1.0,0.0,3.1,29,1016.1,0.0,7.0,2022,01,18,15
서울,2022-01-18 16:00,-0.9,0.0,2.7,28,1016.0,0.0,0.3,2022,01,18,16
서울,2022-01-18 17:00,-1.9,0.0,2.8,32,1016.3,0.0,-1.3,2022,01,18,17
서울,2022-01-18 18:00,-3.0,0.0,1.6,33,1016.3,0.0,-2.8,2022,01,18,18
서울,2022-01-18 19:00,-3.6,0.0,2.8,38,1016.7,0.0,-3.5,2022,01,18,19
서울,2022-01-18 20:00,-4.0,0.0,3.0,49,1017.0,0.0,-4.1,2022,01,18,20
서울,2022-01-18 21:00,-4.7,0.0,2.3,52,1017.5,0.0,-4.6,2022,01,18,21
서울,2022-01-18 22:00,-5.2,0.0,1.4,55,1017.0,0.0,-5.4,2022,01,18,22
서울,2022-01-18 23:00,-5.5,0.0,1.6,57,1017.0,0.0,-5.9,2022,01,18,23
서울,2022-01-19 00:00,-5.6,0.0,1.5,56,1016.9,0.0,-6.2,2022,01,19,00
서울,2022-01-19 01:00,-6.0,0.0,1.3,55,1016.7,0.0,-6.4,2022,01,19,01
서울,2022-01-19 02:00,-6.2,0.0,0.2,52,1016.6,0.0,-6.6,2022,01,19,02
서울,2022-01-19 03:00,-6.4,0.0,0.9,55,1016.5,0.0,-6.8,2022,01,19,03
서울,2022-01-19 04:00,-6.5,0.0,2.3,57,1016.0,0.0,-6.8,2022,01,19,04
서울,2022-01-19 05:00,-6.7,0.0,2.2,59,1015.5,0.0,-6.9,2022,01,19,05
서울,2022-01-19 06:00,-6.6,0.0,1.8,62,1015.0,0.0,-5.9,2022,01,19,06
서울,2022-01-19 07:00,-6.7,0.0,2.3,62,1014.4,0.0,-6.7,2022,01,19,07
서울,2022-01-19 08:00,-5.9,0.0,2.6,61,1014.2,0.0,-4.7,2022,01,19,08
서울,2022-01-19 09:00,-4.8,0.0,2.0,59,1014.1,0.0,-3.1,2022,01,19,09
서울,2022-01-19 10:00,-4.3,0.0,1.8,78,1014.4,1.1,-2.0,2022,01,19,10
서울,2022-01-19 11:00,-4.2,0.0,2.5,87,1014.3,2.3,-1.6,2022,01,19,11
서울,2022-01-19 12:00,-3.4,1.1,1.9,87,1013.1,3.2,-1.1,2022,01,19,12
서울,2022-01-19 13:00,-3.4,0.0,1.7,83,1012.4,3.4,-1.2,2022,01,19,13
서울,2022-01-19 14:00,-3.1,0.0,0.4,84,1011.8,3.5,-1.0,2022,01,19,14
서울,2022-01-19 15:00,-3.2,0.6,0.8,88,1011.5,3.5,-1.1,2022,01,19,15
서울,2022-01-19 16:00,-2.7,0.0,1.8,83,1011.5,3.4,-0.9,2022,01,19,16
서울,2022-01-19 17:00,-3.1,0.0,3.1,82,1011.5,3.1,-1.2,2022,01,19,17
서울,2022-01-19 18:00,-3.5,0.0,3.4,77,1011.9,3.0,-1.6,2022,01,19,18
서울,2022-01-19 19:00,-4.9,0.0,3.2,70,1012.5,3.0,-2.1,2022,01,19,19
서울,2022-01-19 20:00,-5.7,0.0,3.4,69,1013.5,2.8,-2.2,2022,01,19,20
서울,2022-01-19 21:00,-6.5,0.0,2.9,73,1014.1,2.7,-2.5,2022,01,19,21
서울,2022-01-19 22:00,-7.0,0.0,2.2,75,1014.4,2.6,-3.1,2022,01,19,22
서울,2022-01-19 23:00,-7.3,0.0,2.6,77,1014.6,2.5,-3.4,2022,01,19,23
서울,2022-01-20 00:00,-7.7,0.0,2.5,77,1015.0,2.4,-3.6,2022,01,20,00
서울,2022-01-20 01:00,-8.3,0.0,0.8,77,1015.1,2.3,-4.0,2022,01,20,01
서울,2022-01-20 02:00,-8.8,0.0,2.1,80,1015.6,2.3,-4.3,2022,01,20,02
서울,2022-01-20 03:00,-9.2,0.0,0.8,79,1016.0,2.3,-4.7,2022,01,20,03
서울,2022-01-20 04:00,-9.5,0.0,0.6,82,1016.1,2.2,-5.0,2022,01,20,04
서울,2022-01-20 05:00,-9.4,0.0,1.1,80,1016.2,2.2,-5.1,2022,01,20,05
서울,2022-01-20 06:00,-9.7,0.0,1.0,83,1016.7,2.2,-5.3,2022,01,20,06
서울,2022-01-20 07:00,-9.8,0.0,1.9,83,1017.0,2.1,-5.2,2022,01,20,07
서울,2022-01-20 08:00,-9.3,0.0,2.4,81,1017.6,2.0,-5.0,2022,01,20,08
서울,2022-01-20 09:00,-8.5,0.0,1.8,81,1018.3,2.0,-4.9,2022,01,20,09
서울,2022-01-20 10:00,-6.0,0.0,1.1,73,1018.9,1.9,-3.0,2022,01,20,10
서울,2022-01-20 11:00,-3.3,0.0,2.3,61,1019.2,1.8,-0.9,2022,01,20,11
서울,2022-01-20 12:00,-1.6,0.0,2.2,53,1018.8,1.4,0.0,2022,01,20,12
서울,2022-01-20 13:00,0.1,0.0,1.1,47,1018.1,0.9,2.3,2022,01,20,13
서울,2022-01-20 14:00,-0.3,0.0,2.7,53,1017.8,0.0,4.4,2022,01,20,14
서울,2022-01-20 15:00,0.0,0.0,2.8,48,1017.9,0.0,3.7,2022,01,20,15
서울,2022-01-20 16:00,0.8,0.0,2.5,46,1017.9,0.0,0.1,2022,01,20,16
서울,2022-01-20 17:00,-0.2,0.0,2.1,44,1017.9,0.0,-0.3,2022,01,20,17
서울,2022-01-20 18:00,-1.5,0.0,2.9,48,1018.3,0.0,-1.4,2022,01,20,18
서울,2022-01-20 19:00,-2.2,0.0,3.6,53,1018.8,0.0,-2.2,2022,01,20,19
서울,2022-01-20 20:00,-2.8,0.0,2.3,53,1019.1,0.0,-3.0,2022,01,20,20
서울,2022-01-20 21:00,-3.7,0.0,0.7,51,1019.3,0.0,-4.0,2022,01,20,21
서울,2022-01-20 22:00,-4.5,0.0,0.9,57,1019.4,0.0,-4.8,2022,01,20,22
서울,2022-01-20 23:00,-5.0,0.0,0.9,64,1019.6,0.0,-5.4,2022,01,20,23
서울,2022-01-21 00:00,-5.5,0.0,1.0,65,1019.8,0.0,-5.8,2022,01,21,00
서울,2022-01-21 01:00,-5.9,0.0,1.1,66,1019.6,0.0,-6.1,2022,01,21,01
서울,2022-01-21 02:00,-6.4,0.0,1.5,66,1019.6,0.0,-6.4,2022,01,21,02
서울,2022-01-21 03:00,-7.0,0.0,2.2,68,1019.7,0.0,-6.7,2022,01,21,03
서울,2022-01-21 04:00,-7.2,0.0,1.6,70,1019.7,0.0,-6.9,2022,01,21,04
서울,2022-01-21 05:00,-7.8,0.0,2.0,73,1019.9,0.0,-7.2,2022,01,21,05
서울,2022-01-21 06:00,-8.1,0.0,2.3,74,1020.3,0.0,-7.4,2022,01,21,06
서울,2022-01-21 07:00,-8.3,0.0,2.4,76,1020.4,0.0,-7.5,2022,01,21,07
서울,2022-01-21 08:00,-8.6,0.0,1.6,78,1020.6,0.0,-7.4,2022,01,21,08
서울,2022-01-21 09:00,-7.2,0.0,1.6,77,1021.3,0.0,-5.9,2022,01,21,09
서울,2022-01-21 10:00,-3.8,0.0,2.3,64,1021.6,0.0,-2.3,2022,01,21,10
서울,2022-01-21 11:00,-1.4,0.0,2.7,55,1021.7,0.0,1.1,2022,01,21,11
서울,2022-01-21 12:00,-0.1,0.0,1.5,48,1021.0,0.0,5.3,2022,01,21,12
서울,2022-01-21 13:00,1.6,0.0,2.8,42,1019.8,0.0,8.5,2022,01,21,13
서울,2022-01-21 14:00,3.4,0.0,1.6,36,1018.9,0.0,9.2,2022,01,21,14
서울,2022-01-21 15:00,4.1,0.0,1.4,32,1018.2,0.0,8.0,2022,01,21,15
서울,2022-01-21 16:00,4.1,0.0,2.1,30,1018.2,0.0,1.2,2022,01,21,16
서울,2022-01-21 17:00,3.5,0.0,1.9,31,1018.1,0.0,-0.2,2022,01,21,17
서울,2022-01-21 18:00,1.7,0.0,1.6,37,1018.0,0.0,-1.2,2022,01,21,18
서울,2022-01-21 19:00,0.2,0.0,1.9,44,1018.1,0.0,-1.8,2022,01,21,19
서울,2022-01-21 20:00,-0.8,0.0,1.7,49,1018.5,0.0,-2.4,2022,01,21,20
서울,2022-01-21 21:00,-1.8,0.0,0.7,51,1018.4,0.0,-3.1,2022,01,21,21
서울,2022-01-21 22:00,-2.1,0.0,1.1,55,1018.2,0.0,-3.6,2022,01,21,22
서울,2022-01-21 23:00,-2.7,0.0,1.8,56,1017.7,0.0,-4.1,2022,01,21,23
서울,2022-01-22 00:00,-3.1,0.0,2.1,58,1017.4,0.0,-4.5,2022,01,22,00
서울,2022-01-22 01:00,-3.5,0.0,2.3,63,1017.2,0.0,-4.9,2022,01,22,01
서울,2022-01-22 02:00,-3.7,0.0,1.8,64,1017.2,0.0,-5.1,2022,01,22,02
서울,2022-01-22 03:00,-3.7,0.0,1.8,65,1017.2,0.0,-5.3,2022,01,22,03
서울,2022-01-22 04:00,-4.2,0.0,2.2,64,1016.9,0.0,-5.3,2022,01,22,04
서울,2022-01-22 05:00,-4.5,0.0,1.9,68,1016.6,0.0,-5.4,2022,01,22,05
서울,2022-01-22 06:00,-4.6,0.0,2.5,68,1016.7,0.0,-5.5,2022,01,22,06
서울,2022-01-22 07:00,-4.7,0.0,2.1,68,1016.9,0.0,-5.7,2022,01,22,07
서울,2022-01-22 08:00,-5.0,0.0,2.2,70,1017.1,0.0,-5.7,2022,01,22,08
서울,2022-01-22 09:00,-4.0,0.0,1.7,70,1017.1,0.0,-2.8,2022,01,22,09
서울,2022-01-22 10:00,-2.2,0.0,0.8,62,1017.2,0.0,-0.9,2022,01,22,10
서울,2022-01-22 11:00,0.0,0.0,1.4,53,1017.1,0.0,0.8,2022,01,22,11
서울,2022-01-22 12:00,2.6,0.0,0.6,43,1016.1,0.0,5.6,2022,01,22,12
서울,2022-01-22 13:00,5.3,0.0,2.3,42,1015.0,0.0,9.2,2022,01,22,13
서울,2022-01-22 14:00,5.0,0.0,2.3,39,1013.9,0.0,10.0,2022,01,22,14
서울,2022-01-22 15:00,6.7,0.0,1.5,38,1014.1,0.0,7.9,2022,01,22,15
서울,2022-01-22 16:00,6.7,0.0,1.3,35,1014.0,0.0,2.6,2022,01,22,16
서울,2022-01-22 17:00,5.2,0.0,1.1,34,1013.9,0.0,-0.1,2022,01,22,17
서울,2022-01-22 18:00,3.6,0.0,1.6,36,1013.9,0.0,-0.3,2022,01,22,18
서울,2022-01-22 19:00,2.9,0.0,3.2,39,1014.0,0.0,-0.3,2022,01,22,19
서울,2022-01-22 20:00,2.3,0.0,0.7,41,1014.0,0.0,-0.4,2022,01,22,20
서울,2022-01-22 21:00,1.2,0.0,1.9,45,1014.3,0.0,-0.9,2022,01,22,21
서울,2022-01-22 22:00,0.7,0.0,1.5,47,1014.3,0.0,-1.3,2022,01,22,22
서울,2022-01-22 23:00,0.2,0.0,1.4,51,1014.3,0.0,-0.9,2022,01,22,23
서울,2022-01-23 00:00,0.5,0.0,2.1,54,1013.9,0.0,-0.6,2022,01,23,00
서울,2022-01-23 01:00,0.8,0.0,0.6,50,1014.0,0.0,-0.8,2022,01,23,01
서울,2022-01-23 02:00,0.6,0.0,0.9,49,1014.0,0.0,-0.7,2022,01,23,02
서울,2022-01-23 03:00,0.6,0.0,1.2,50,1013.6,0.0,-0.9,2022,01,23,03
서울,2022-01-23 04:00,0.5,0.0,1.1,51,1013.0,0.0,-1.0,2022,01,23,04
서울,2022-01-23 05:00,-0.1,0.0,1.1,51,1012.7,0.0,-1.8,2022,01,23,05
서울,2022-01-23 06:00,-0.5,0.0,1.1,52,1012.7,0.0,-1.7,2022,01,23,06
서울,2022-01-23 07:00,-0.5,0.0,0.2,52,1012.4,0.0,-1.3,2022,01,23,07
서울,2022-01-23 08:00,-0.3,0.0,0.5,48,1012.2,0.0,-1.7,2022,01,23,08
서울,2022-01-23 09:00,0.3,0.0,1.6,54,1012.7,0.0,-0.7,2022,01,23,09
서울,2022-01-23 10:00,1.0,0.0,1.6,49,1012.8,0.0,-0.1,2022,01,23,10
